
# Surface 0 of 1 surfaces

# Curve title: "'surface.dat'"

# Contour 0, label:        2
 3.55266  2.38384  0 
 3.51515  2.41829  0 
 3.45797  2.46465  0 
 3.43434  2.48096  0 
 3.35354  2.52951  0 
 3.32251  2.54545  0 
 3.27273  2.56801  0 
 3.19192  2.59878  0 
 3.11111  2.62378  0 
 3.1008  2.62626  0 
 3.0303  2.64202  0 
 2.94949  2.65485  0 
 2.86869  2.6621  0 
 2.78788  2.66319  0 
 2.70707  2.65737  0 
 2.62626  2.64373  0 

# Contour 14, label: 
 2.52356 -4  0 
 2.545 -3.91919  0 
 2.54545 -3.91766  0 
 2.57118 -3.83838  0 
 2.60321 -3.75758  0 
 2.62626 -3.71033  0 
 2.64465 -3.67677  0 
 2.69915 -3.59596  0 
 2.70707 -3.58618  0 
 2.77242 -3.51515  0 
 2.78788 -3.50092  0 
 2.86869 -3.43562  0 
 2.87049 -3.43434  0 
 2.94949 -3.3837  0 
 3.0033 -3.35354  0 
 3.0303 -3.33946  0 
 3.11111 -3.30175  0 
 3.18093 -3.27273  0 
 3.19192 -3.26828  0 
 3.27273 -3.23929  0 
 3.35354 -3.2133  0 
 3.42841 -3.19192  0 
 3.43434 -3.19017  0 
 3.51515 -3.1707  0 
 3.59596 -3.15462  0 
 3.67677 -3.14299  0 
 3.75758 -3.13834  0 
 3.83838 -3.14755  0 
 3.91487 -3.19192  0 
 3.91919 -3.19686  0 
 3.95126 -3.27273  0 
 3.96354 -3.35354  0 
 3.96666 -3.43434  0 
 3.96512 -3.51515  0 
 3.9608 -3.59596  0 
 3.95453 -3.67677  0 
 3.94667 -3.75758  0 
 3.93727 -3.83838  0 
 3.92617 -3.91919  0 
 3.91919 -3.9624  0 
 3.9129 -4  0 

# Contour 15, label: 
-4 -3.88453  0 
-3.93821 -3.91919  0 
-3.91919 -3.93043  0 
-3.83838 -3.98137  0 
-3.81104 -4  0 

# Contour 16, label: 
-4 -2.45894  0 
-3.98776 -2.46465  0 
-3.91919 -2.49856  0 
-3.83838 -2.54198  0 
-3.83231 -2.54545  0 
-3.75758 -2.59141  0 
-3.70556 -2.62626  0 
-3.67677 -2.64724  0 
-3.60072 -2.70707  0 
-3.59596 -2.71118  0 
-3.51515 -2.78557  0 
-3.5128 -2.78788  0 
-3.43742 -2.86869  0 
-3.43434 -2.8723  0 
-3.37134 -2.94949  0 
-3.35354 -2.97307  0 
-3.31174 -3.0303  0 
-3.27273 -3.08686  0 
-3.25636 -3.11111  0 
-3.20364 -3.19192  0 
-3.19192 -3.21026  0 
-3.15199 -3.27273  0 
-3.11111 -3.33549  0 
-3.09923 -3.35354  0 
-3.04426 -3.43434  0 
-3.0303 -3.45381  0 
-2.98507 -3.51515  0 
-2.94949 -3.55956  0 
-2.91927 -3.59596  0 
-2.86869 -3.65164  0 
-2.84489 -3.67677  0 
-2.78788 -3.73187  0 
-2.76007 -3.75758  0 
-2.70707 -3.80273  0 
-2.66332 -3.83838  0 
-2.62626 -3.86656  0 
-2.55406 -3.91919  0 
-2.54545 -3.92514  0 
-2.46465 -3.98003  0 
-2.43427 -4  0 

# Contour 17, label: 
-4 -0.734439  0 
-3.91919 -0.738014  0 
-3.83838 -0.741777  0 
-3.75758 -0.745794  0 
-3.67677 -0.750146  0 
-3.59596 -0.754934  0 
-3.51515 -0.760287  0 
-3.43434 -0.766373  0 
-3.41835 -0.767677  0 
-3.35354 -0.77328  0 
-3.27273 -0.781343  0 
-3.19192 -0.790979  0 
-3.11111 -0.80275  0 
-3.0303 -0.817486  0 
-2.94949 -0.836477  0 
-2.90799 -0.848485  0 
-2.86869 -0.861237  0 
-2.78788 -0.89445  0 
-2.72582 -0.929293  0 
-2.70707 -0.941259  0 
-2.62626 -1.00714  0 
-2.6233 -1.0101  0 
-2.54992 -1.09091  0 
-2.54545 -1.09614  0 
-2.48824 -1.17172  0 
-2.46465 -1.2031  0 
-2.43037 -1.25253  0 
-2.38384 -1.31578  0 
-2.37153 -1.33333  0 
-2.30771 -1.41414  0 
-2.30303 -1.41934  0 
-2.23515 -1.49495  0 
-2.22222 -1.50746  0 
-2.15046 -1.57576  0 
-2.14141 -1.5832  0 
-2.06061 -1.64741  0 
-2.04866 -1.65657  0 
-1.9798 -1.70204  0 
-1.92394 -1.73737  0 
-1.89899 -1.75119  0 
